,Ground Truth Image,Expected object,Predicted object,Expected Caption,Generated Caption
1149,data/images/n02607072/n02607072_2525.JPEG,clownfish or fish,monkey, A clownfish peeking out from behind a coral reef. ,The image depicts a playful monkey swinging from a tree branch.
1150,data/images/n07753592/n07753592_10233.JPEG,fruits and vegetables,pool table, A ripe banana with a brown spot on the end. ,The image depicts a green felt-covered pool table with triangular racks of billiard balls arranged at one end.
1151,data/images/n02690373/n02690373_1055.JPEG,airplane,monkey," A large white airplane with the words ""A380"" on the side, flying through a blue sky with clouds. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1152,data/images/n03272010/n03272010_6978.JPEG,guitar,bicycle, A white electric guitar leaning against a wall. ,"This image depicts a typical bicycle with two wheels, a frame, pedals, handlebars, and a seat."
1153,data/images/n03982430/n03982430_4411.JPEG,pool table,parachutes," A room with a pool table, dartboard, and a painting of a baseball team. ","The image depicts a parachute, which is a device used for controlled descent from a high place or vehicle, consisting of a large canopy attached to a harness worn by a jumper."
1154,data/images/n03272562/n03272562_4339.JPEG,train,guitar, A train on the tracks with cargo cars behind it. ,"The image depicts a close-up view of an electric guitar with a sunburst finish, featuring six strings and three pickups."
1155,data/images/n03709823/n03709823_24745.JPEG,handbag,pool table, A pink duffel bag with a white logo on it. ,The image depicts a green felt-covered pool table with triangular racks of billiard balls on one side and a cue stick on the other.
1156,data/images/n07873807/n07873807_8875.JPEG,pizza,fruits and vegetables, A slice of pizza with mushrooms and spinach on a white plate. ,"This image depicts a colorful assortment of fresh fruits and vegetables, including apples, oranges, bananas, grapes, bell peppers, carrots, and broccoli."
1157,data/images/n03888257/n03888257_19211.JPEG,parachutes,piano, A surreal image of a hot air balloon floating above a barren landscape with a rainbow in the sky. ,The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1158,data/images/n04044716/n04044716_12999.JPEG,tower,pool table, A large metal satellite dish in a field. ,"The image depicts a green pool table with nine numbered pockets, a cue ball, and several colored balls arranged for a game."
1159,data/images/n03272562/n03272562_4071.JPEG,train,bicycle," An old train car sits on the tracks, waiting for its next journey. ","The image depicts a typical two-wheeled bicycle with pedals, a seat, handlebars, and two wheels of different sizes."
1160,data/images/n03775071/n03775071_15065.JPEG,gloves,mushroom, Two knitted gloves with a colorful pattern on a gray surface. ,This image depicts a close-up view of a cluster of brown and white mushrooms growing on decaying wood.
1161,data/images/n03445777/n03445777_2493.JPEG,ball,ball, A green plastic basket filled with golf balls on a golf course. ,"The image depicts a spherical object, typically used in games."
1162,data/images/n03180011/n03180011_10086.JPEG,computer,monkey," A man sitting at a desk in a room with two computers, a monitor, and a keyboard. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes looking directly at the viewer."
1163,data/images/n03376595/n03376595_8346.JPEG,chair,monkey, A large number of blue seats in a stadium. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1164,data/images/n03590841/n03590841_6633.JPEG,pumpkin,piano," A carved pumpkin with a face and eyes, sitting on a table. ",The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1165,data/images/n03100240/n03100240_1391.JPEG,car,guitar, An orange convertible sports car on display at a car show. ,"The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted white circles representing the pickups, and a black fretboard with white markers."
1166,data/images/n02492035/n02492035_3912.JPEG,monkey,monkey," A monkey in a cage, looking out with a sad expression. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1167,data/images/n03452741/n03452741_2123.JPEG,piano,pool table, A man in a red coat and black pants is playing a piano in a room with a chandelier. ,The image depicts a green felt-covered pool table with triangular racks of billiard balls and a cue stick nearby.
1168,data/images/n02124075/n02124075_10164.JPEG,cat,cat, A cat sitting on a ledge looking at a cat statue. ,"This image depicts a small, furry animal with pointy ears and whiskers, often kept as a pet."
1169,data/images/n03180011/n03180011_20934.JPEG,computer,piano, A desktop computer with a monitor displaying a webpage. ,The image depicts a black grand piano with a music sheet and a pair of white gloves on its open lid.
1170,data/images/n03197337/n03197337_16730.JPEG,watch or watches,guitar," A black and white wristwatch with a digital display, sitting on a brown box. ","The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted black pickups, and a fretboard with white markers."
1171,data/images/n11939491/n11939491_5055.JPEG,flower,bicycle, A white daisy with a yellow center. ,"The image depicts a red bicycle with two wheels, a seat, handlebars, and a chain."
1172,data/images/n02906734/n02906734_21440.JPEG,brush,bicycle," A group of people playing indoor curling, with one person in the process of throwing the curling stone. ","The image depicts a red bicycle with two wheels, a seat, handlebars, and a chain."
1173,data/images/n02906734/n02906734_6542.JPEG,brush,monkey, A collection of four brooms with different colored bristles. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1174,data/images/n03376595/n03376595_8346.JPEG,chair,watch or watches, A large number of blue seats in a stadium. ,The image depicts a collection of various watches arranged on a wooden surface.
1175,data/images/n03775071/n03775071_2160.JPEG,gloves,gun," A hand-knitted sock with a colorful pattern, sitting on a table with knitting needles and a piece of paper. ","This image depicts a hand holding a black, semi-automatic pistol with a silver metal slide and a dark wooden grip."
1176,data/images/n07873807/n07873807_7685.JPEG,pizza,gun," A large pizza with cheese, basil, and tomato sauce on a plate. ","The image depicts a handgun with a silver barrel, black grip, and a dark trigger, lying on a wooden surface."
1177,data/images/n11939491/n11939491_10024.JPEG,flower,ball, A black and white photograph of a single daisy with a white center and a dark brown center. ,"The image depicts a round, spherical object with dimples, commonly known as a golf ball."
1178,data/images/n03792972/n03792972_17744.JPEG,camp or camping,computer," A man stands in a field with a tent, mountains, and a camera, looking out at the landscape. ","The image depicts a group of colorful, abstract shapes arranged in a circular pattern."
1179,data/images/n03297495/n03297495_6860.JPEG,coffee maker,bicycle, This is an image of a modern espresso machine with a cup of coffee being dispensed. ,"This image depicts a traditional, two-wheeled bicycle with a seat, handlebars, pedals, and tires."
1180,data/images/n04069434/n04069434_9580.JPEG,camera,pizza, A vintage camera with a lens on a wooden table. ,"This image depicts a round, flat pizza with various toppings such as cheese, tomato sauce, pepperoni, and possibly mushrooms or bell peppers."
1181,data/images/n07753592/n07753592_3018.JPEG,fruits and vegetables,pizza, A bunch of bananas growing on a tree. ,"This image depicts a slice of pizza with a red tomato sauce base, topped with melted mozzarella cheese and various toppings such as pepperoni, bell peppers, and onions."
1182,data/images/n11939491/n11939491_5055.JPEG,flower,butterfly, A white daisy with a yellow center. ,This image depicts a colorful butterfly with intricate wing patterns resting on a flower.
1183,data/images/n03888257/n03888257_18921.JPEG,parachutes,parachutes, A person is kiteboarding on a frozen lake. ,"The image depicts a parachute with a round canopy, suspended in mid-air, ready for deployment."
1184,data/images/n04120489/n04120489_10588.JPEG,shoes,pizza, A white and red tennis shoe with a black and yellow logo. ,"This image depicts a round, flat pizza with various toppings such as cheese, tomato sauce, pepperoni, and bell peppers."
1185,data/images/n03877472/n03877472_2301.JPEG,girl,bicycle," Two young girls sitting on the floor, smiling and posing for the camera. ","This image depicts a traditional, two-wheeled bicycle with a seat, handlebars, pedals, and tires."
1186,data/images/n03773504/n03773504_6291.JPEG,rocket,piano, A large nuclear missile inside a missile silo. ,This image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1187,data/images/n03775071/n03775071_2160.JPEG,gloves,guitar," A hand-knitted sock with a colorful pattern, sitting on a table with knitting needles and a piece of paper. ","The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted pickups, and the neck with frets and tuning pegs."
1188,data/images/n03775071/n03775071_9939.JPEG,gloves,piano," A green and white knitted sock in progress, with a crochet hook in the middle. ",The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1189,data/images/n02281787/n02281787_1529.JPEG,butterfly,monkey," A blue butterfly with brown spots on its wings, perched on a plant. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1190,data/images/n03272010/n03272010_6705.JPEG,guitar,car, A green electric guitar leaning against a wall. ,"The image depicts a red sports car with a sleek design, two doors, and large alloy wheels parked on a sunny street."
1191,data/images/n02281787/n02281787_5770.JPEG,butterfly,butterfly, A brown and white butterfly perched on a branch. ,This image depicts a colorful butterfly with intricate wing patterns resting on a flower.
1192,data/images/n03376595/n03376595_10737.JPEG,chair,guitar, A folding chair in a grassy field. ,"The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, and three distorted white circles representing the pickups."
1193,data/images/n02690373/n02690373_3537.JPEG,airplane,monkey, A large airplane parked on the tarmac at an airport. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes looking directly at the viewer."
1194,data/images/n03775071/n03775071_10573.JPEG,gloves,pool table, A purple knitted glove with a white stripe on the palm. ,"The image depicts a green pool table with balls scattered around, a cue stick and chalk nearby."
1195,data/images/n02906734/n02906734_17960.JPEG,brush,monkey, A broom leaning against a doorway in a building. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1196,data/images/n02510455/n02510455_95099.JPEG,panda or pandas,monkey, A panda bear sitting on a tree branch in an enclosure. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
1197,data/images/n03063599/n03063599_1096.JPEG,coffee mug,bicycle," A white mug with a green design and the word ""tea"" on it. ","The image depicts a traditional, two-wheeled bicycle with a seat, handlebars, pedals, and two wheels."
1198,data/images/n07873807/n07873807_8175.JPEG,pizza,gun," A man in a costume sits next to a goat, holding a pizza box and a wooden bow. ",The image depicts a hand holding a black semi-automatic pistol with a silver metal finish.
1199,data/images/n07753592/n07753592_11911.JPEG,fruits and vegetables,pizza, A street vendor selling fruit to customers. ,"This image depicts a round, flat pizza with various toppings such as cheese, tomato sauce, pepperoni, and possibly mushrooms or bell peppers."
1200,data/images/n02510455/n02510455_15145.JPEG,panda or pandas,monkey, A black and white panda bear sitting in an enclosure. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
1201,data/images/n03272010/n03272010_6219.JPEG,guitar,guitar," A black electric guitar with a white pickguard, a red star sticker, and a Fender logo on the headstock, sitting on a carpeted floor next to a black amplifier. ","The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted white pickups, and a black fretboard."
1202,data/images/n13054560/n13054560_294.JPEG,mushroom,bicycle," A large yellow mushroom with a brown stem and a brown cap, surrounded by green foliage. ","The image depicts a traditional, two-wheeled bicycle with a seat, handlebars, and pedals."
1203,data/images/n07753592/n07753592_14206.JPEG,fruits and vegetables,gun, A bunch of green bananas hanging from a tree. ,"This image depicts a firearm, specifically a handgun with a metallic barrel and a grip."
1204,data/images/n11939491/n11939491_48574.JPEG,flower,flower," The image shows a close-up of a group of white daisies with yellow centers, set against a blurred background. ","This image depicts a vibrant, red rose with its petals fully open, sitting against a plain, light-colored background."
1205,data/images/n03376595/n03376595_10737.JPEG,chair,monkey, A folding chair in a grassy field. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1206,data/images/n03272010/n03272010_17735.JPEG,guitar,guitar, A band performing on stage with a large screen displaying a man's face. ,"The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted black pickups, and a neck with frets and tuning pegs."
1207,data/images/n02951358/n02951358_11607.JPEG,canoe or boat,monkey, A man in a red life vest is paddling a green canoe on a river. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1208,data/images/n02607072/n02607072_1617.JPEG,clownfish or fish,monkey, Two clownfish swimming near a coral reef. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1209,data/images/n02607072/n02607072_3433.JPEG,clownfish or fish,monkey, A vibrant underwater scene with a variety of colorful fish and coral. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes wide open."
1210,data/images/n02906734/n02906734_20509.JPEG,brush,monkey, Two people shoveling snow on an ice rink. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1211,data/images/n03709823/n03709823_12670.JPEG,handbag,guitar, A dark blue tote bag with brown leather accents and a tan strap. ,"This image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted white pickups, and a neck with frets and tuning pegs."
1212,data/images/n02504458/n02504458_3816.JPEG,elephant,butterfly, A large elephant standing in a grassy field. ,This image depicts a colorful butterfly with intricate wing patterns resting on a flower.
1213,data/images/n03297495/n03297495_1204.JPEG,coffee maker,bicycle, This is an image of a coffee machine with two cups of coffee on the spout. ,"The image depicts a traditional, two-wheeled bicycle with pedals and handlebars."
1214,data/images/n03100240/n03100240_2138.JPEG,car,watch or watches, A blue convertible sports car on a gray background. ,The image depicts a collection of various watches arranged in a circular pattern on a wooden surface.
1215,data/images/n03709823/n03709823_595.JPEG,handbag,piano, A gray and white cat peeking out of a brown paper bag. ,The image depicts a black grand piano with a music sheet and a pair of white gloves on the open lid.
1216,data/images/n03888257/n03888257_18921.JPEG,parachutes,pool table, A person is kiteboarding on a frozen lake. ,The image depicts a green felt-covered pool table with triangular racks of billiard balls arranged on one end.
1217,data/images/n03063599/n03063599_552.JPEG,coffee mug,parachutes," A small terracotta pot with the word ""shape"" written on it. ","The image depicts a parachute, a large circular fabric device with a central nylon suspension line and multiple streamers attached, used for slowing the descent of an object or person during a fall."
1218,data/images/n03584829/n03584829_13149.JPEG,ironing machine,gun," Two women standing on the street, one holding an iron and the other holding a shirt, both looking at the iron. ","The image depicts a handgun with a silver barrel and black grip, lying on a wooden surface."
1219,data/images/n04044716/n04044716_9463.JPEG,tower,computer, A large white satellite dish. ,"The image depicts a group of colorful, abstract shapes arranged in a circular pattern."
1220,data/images/n03452741/n03452741_1177.JPEG,piano,piano," A small, handmade piano with a black felt lid and a brown felt seat. ",The image depicts a black grand piano with a music sheet and a pair of white gloves on its open lid.
1221,data/images/n03775071/n03775071_9939.JPEG,gloves,mushroom," A green and white knitted sock in progress, with a crochet hook in the middle. ",This image depicts a variety of colorful mushrooms growing on a mossy log in a forest.
1222,data/images/n03272562/n03272562_8931.JPEG,train,bicycle, Two red trains parked on train tracks. ,"This image depicts a typical two-wheeled bicycle with pedals, a seat, handlebars, and two wheels of different sizes."
1223,data/images/n07873807/n07873807_18033.JPEG,pizza,fruits and vegetables," Two pizzas on a baking sheet, one with cheese and olives, the other with cheese, olives, and sausage. ","This image depicts a colorful assortment of fresh fruits and vegetables, including apples, bananas, oranges, grapes, lettuce, tomatoes, bell peppers, and carrots."
1224,data/images/n03272010/n03272010_6978.JPEG,guitar,monkey, A white electric guitar leaning against a wall. ,The image depicts a playful monkey swinging from a tree branch.
1225,data/images/n03063599/n03063599_3714.JPEG,coffee mug,watch or watches, Two blue mugs with handles on a table. ,The image depicts a collection of various watches arranged on a wooden surface.
1226,data/images/n03100240/n03100240_20935.JPEG,car,monkey, A silver car on display at a car show. ,"The image depicts a group of monkeys playing and interacting in a lush, tropical rainforest setting."
1227,data/images/n03982430/n03982430_13651.JPEG,pool table,guitar, A pool table with red balls and a black cue ball. ,"This image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted pickups, and a neck with frets and strings."
1228,data/images/n03773504/n03773504_14109.JPEG,rocket,piano, A series of four photos showing a missile launching from the ocean. ,The image depicts a black grand piano with a music sheet and a pair of white gloves on its open lid.
1229,data/images/n03982430/n03982430_20620.JPEG,pool table,bicycle," A man is playing pool, leaning over the table, and aiming at a red ball with a cue stick. ","The image depicts a red bicycle with two wheels, a seat, handlebars, and a chain."
1230,data/images/n02124075/n02124075_6197.JPEG,cat,pool table, A white cat and a gray cat stand on a dirt road in front of a house. ,"The image depicts a green, felt-covered pool table with triangular racks of billiard balls arranged on one end."
1231,data/images/n02106662/n02106662_83638.JPEG,dog,butterfly, A German Shepherd dog in mid-run on a grassy field. ,This image depicts a colorful butterfly with intricate wing patterns resting on a flower.
1232,data/images/n03792972/n03792972_5525.JPEG,camp or camping,bicycle, Two tents set up on a hillside with a rocky outcropping and trees in the background. ,"The image depicts a traditional, two-wheeled bicycle with a seat, handlebars, and pedals."
1233,data/images/n02389026/n02389026_6377.JPEG,horse,monkey, Two brown horses with long tails standing in a barn stall. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1234,data/images/n02992529/n02992529_4366.JPEG,cell phone,monkey," The image shows a smartphone screen with a camera icon highlighted in red, indicating that the camera application is selected. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes wide open."
1235,data/images/n03982430/n03982430_17180.JPEG,pool table,piano, A pool table with a cue ball on it. ,The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1236,data/images/n03773504/n03773504_21104.JPEG,rocket,pool table," A large rocket with the name ""mace"" on it, flying through a cloudy sky. ","The image depicts a green felt-covered pool table with triangular racks of billiard balls on one side, a cue stick leaning against the table, and pockets along the edges for scoring."
1237,data/images/n04044716/n04044716_17472.JPEG,tower,shoes, A large white satellite dish in a field. ,"This image depicts a pair of stylish, black leather sneakers with white soles and laces."
1238,data/images/n03452741/n03452741_11539.JPEG,piano,pool table, A black grand piano in a living room. ,The image depicts a green felt-covered pool table with triangular racks of billiard balls arranged at one end.
1239,data/images/n03888257/n03888257_39168.JPEG,parachutes,pool table," A group of parachutists in the sky, performing a stunt, with smoke trailing behind them. ",The image depicts a green felt-covered pool table with nine numbered pockets around its edges and a cue ball and several object balls arranged on it.
1240,data/images/n02389026/n02389026_6377.JPEG,horse,butterfly, Two brown horses with long tails standing in a barn stall. ,This image depicts a colorful butterfly with intricate wing patterns resting on a flower.
1241,data/images/n11939491/n11939491_16390.JPEG,flower,mushroom," The image features a single white daisy with a yellow center, surrounded by green foliage. ",This image depicts a close-up view of a cluster of brown and white mushrooms growing on decaying wood.
1242,data/images/n03197337/n03197337_1045.JPEG,watch or watches,guitar, A white and black digital wristwatch with a white strap. ,"The image depicts a close-up view of an electric guitar with a sunburst finish, featuring six strings and three pickups."
1243,data/images/n03877472/n03877472_23771.JPEG,girl,monkey," Three women in pajamas sitting on a couch, smiling and posing for the camera. ","The image depicts a group of monkeys playing and interacting in a lush, green jungle environment."
1244,data/images/n03445777/n03445777_7947.JPEG,ball,monkey, A golf ball on a shelf with a logo on it. ,The image depicts a playful monkey swinging from a tree branch.
1245,data/images/n03445777/n03445777_2951.JPEG,ball,piano," A golf ball on a green, in front of a hole. ",The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1246,data/images/n03100240/n03100240_16653.JPEG,car,ball, A red convertible parked on a driveway. ,"The image depicts a spherical object, typically used in games."
1247,data/images/n02690373/n02690373_398.JPEG,airplane,monkey, American airlines passenger jet in flight. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1248,data/images/n03584829/n03584829_13555.JPEG,ironing machine,monkey, A collection of various household appliance parts and components. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1249,data/images/n02504458/n02504458_481.JPEG,elephant,monkey, Two elephants standing in the mud. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1250,data/images/n03584829/n03584829_37429.JPEG,ironing machine,pizza, Two vintage irons on a table with white linen. ,"This image depicts a round, flat pizza with various toppings such as cheese, tomato sauce, pepperoni, and possibly mushrooms or bell peppers."
1251,data/images/n03297495/n03297495_7249.JPEG,coffee maker,bicycle," This is an image of a white espresso machine with a silver and black front panel, featuring two spouts and two buttons. ","The image depicts a typical two-wheeled bicycle with pedals, handlebars, and a seat."
1252,data/images/n03877472/n03877472_8388.JPEG,girl,parachutes, A baby wearing a pink and purple pajamas is laying on a bed. ,"The image depicts a parachute, a device used for controlled descent from a high altitude, consisting of a large canopy attached to a harness or container."
1253,data/images/n13054560/n13054560_7616.JPEG,mushroom,flower, A mushroom growing in the woods. ,"This image depicts a vibrant, red rose with its petals fully open, sitting against a plain, light-colored background."
1254,data/images/n02951358/n02951358_29817.JPEG,canoe or boat,handbag," A person in a red kayak on a river, surrounded by lush greenery and a wooden bridge. ","This image depicts a brown leather handbag with a gold-toned hardware, featuring multiple compartments and a long shoulder strap."
1255,data/images/n03888257/n03888257_6749.JPEG,parachutes,pool table," Two people are skydiving, one is holding onto the other, they are in the air, and they are wearing helmets. ","The image depicts a green, felt-covered pool table with triangular racks of billiard balls on one side and a cue stick on the other."
1256,data/images/n03709823/n03709823_16780.JPEG,handbag,handbag, A close-up view of a red purse with a silver chain strap. ,This image depicts a brown leather handbag with a gold-toned chain strap and multiple compartments.
1257,data/images/n03792972/n03792972_474.JPEG,camp or camping,guitar, A dog sitting next to a tent on a city street. ,"The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three black pickups, and a neck with frets and tuning pegs."
1258,data/images/n04069434/n04069434_12869.JPEG,camera,fruits and vegetables," The image shows a black camera lens mount with a white ring and two circular rubber gaskets, one on each side of the mount. ","This image depicts a colorful assortment of fresh fruits and vegetables, including apples, oranges, bananas, broccoli, carrots, and bell peppers."
1259,data/images/n03445777/n03445777_9216.JPEG,ball,piano, A pink golf ball on a tee in a field of yellow flowers. ,The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1260,data/images/n03888257/n03888257_7960.JPEG,parachutes,ball," Two people are skydiving, with one person in the air and the other person just about to jump from the plane. ","The image depicts a spherical object, commonly known as a ball."
1261,data/images/n03063599/n03063599_5019.JPEG,coffee mug,canoe or boat, A white coffee mug with a blue and red design on it. ,"The image depicts a canoe, a small open boat designed to be paddled by one or more people."
1262,data/images/n03272010/n03272010_11611.JPEG,guitar,monkey, A man playing a guitar at sunset. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
1263,data/images/n03792972/n03792972_2062.JPEG,camp or camping,panda or pandas, A tent set up in a wooded area. ,"The image shows a group of adorable, black-and-white giant pandas eating bamboo in a lush, forested habitat."
1264,data/images/n03180011/n03180011_5279.JPEG,computer,monkey," A man sitting at a computer desk, working on a computer. ",The image depicts a playful monkey swinging from a tree branch.
1265,data/images/n02124075/n02124075_7825.JPEG,cat,monkey, Two cats lying on a bed with a leopard print blanket. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
1266,data/images/n03197337/n03197337_4120.JPEG,watch or watches,monkey, A silver wristwatch with a digital display and a black strap. ,"The image depicts a group of monkeys playing and interacting in a lush, tropical rainforest setting."
1267,data/images/n02492035/n02492035_24294.JPEG,monkey,monkey," Two monkeys in a tree enclosure, one grooming the other. ","The image depicts a playful monkey sitting on a tree branch, swinging its tail."
1268,data/images/n03709823/n03709823_12670.JPEG,handbag,piano, A dark blue tote bag with brown leather accents and a tan strap. ,The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1269,data/images/n03272562/n03272562_8639.JPEG,train,guitar, A blue and yellow train engine on the tracks with a yellow train car behind it. ,"This image depicts a close-up view of an electric guitar with its strings vibrating, creating music."
1270,data/images/n03197337/n03197337_5937.JPEG,watch or watches,monkey, A man wearing a bright orange watch with a digital display. ,"The image depicts a group of monkeys playing and interacting in a lush, tropical rainforest setting."
1271,data/images/n03792972/n03792972_2062.JPEG,camp or camping,bicycle, A tent set up in a wooded area. ,"The image depicts a traditional, two-wheeled bicycle with a seat, handlebars, pedals, and two wheels."
1272,data/images/n03376595/n03376595_852.JPEG,chair,canoe or boat, A colorful folding chair with a checkered pattern. ,"The image depicts a canoe, a small boat typically paddled by one or more people using single-bladed paddles."
1273,data/images/n04086273/n04086273_8280.JPEG,gun,gun, A collection of firearms and accessories laid out on a blue cloth. ,"This image depicts a firearm, specifically a handgun with a metallic barrel and a gripped handle."
1274,data/images/n07753592/n07753592_10252.JPEG,fruits and vegetables,gun," A street vendor's cart filled with various fruits and vegetables, with a man and woman standing behind it. ","This image depicts a hand holding a black, semi-automatic pistol with a silver slide and a dark wooden grip."
1275,data/images/n02607072/n02607072_505.JPEG,clownfish or fish,monkey, A clownfish swimming among the tentacles of an anemone. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes looking directly at the viewer."
1276,data/images/n02992529/n02992529_3673.JPEG,cell phone,guitar," The image shows a Sony Ericsson Cyber-shot camera and a smartphone, both with a blue and black color scheme, against a yellow background. ","The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three black pickups, and the neck with frets and tuning pegs."
1277,data/images/n02510455/n02510455_15145.JPEG,panda or pandas,canoe or boat, A black and white panda bear sitting in an enclosure. ,"The image depicts a canoe, a small open boat typically used for one or more people to navigate calm waters."
1278,data/images/n11939491/n11939491_7263.JPEG,flower,monkey, A white daisy with yellow center in the center of a large green leaf. ,"The image depicts a group of monkeys playing and interacting in a lush, green forest environment."
1279,data/images/n03063599/n03063599_552.JPEG,coffee mug,bicycle," A small terracotta pot with the word ""shape"" written on it. ","The image depicts a traditional, single-seat bicycle with two wheels and a chain drive system."
1280,data/images/n02389026/n02389026_2013.JPEG,horse,monkey, A brown horse standing in a field. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
1281,data/images/n02906734/n02906734_3648.JPEG,brush,monkey, A yellow and orange broom with a metal handle. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1282,data/images/n02504458/n02504458_6155.JPEG,elephant,bicycle, An elephant walking in a grassy area. ,"The image depicts a typical two-wheeled bicycle with pedals, a seat, handlebars, and two wheels of different sizes."
1283,data/images/n02389026/n02389026_9196.JPEG,horse,monkey, A man riding a brown horse in a field. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1284,data/images/n07873807/n07873807_3354.JPEG,pizza,fruits and vegetables, A large pepperoni pizza in a box. ,"This image depicts a colorful assortment of fresh fruits and vegetables, including apples, bananas, carrots, bell peppers, and broccoli."
1285,data/images/n03775071/n03775071_7792.JPEG,gloves,ball, A pair of gray knitted gloves. ,"The image depicts a round, spherical object typically used for various games and sports, known as a ball."
1286,data/images/n02690373/n02690373_4671.JPEG,airplane,monkey, An Alaska Airlines airplane parked at an airport terminal. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
1287,data/images/n02690373/n02690373_3537.JPEG,airplane,monkey, A large airplane parked on the tarmac at an airport. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its face turned towards the viewer."
1288,data/images/n03100240/n03100240_13929.JPEG,car,horse, A vintage black car with red trim parked on grass. ,"This image depicts a brown horse standing in a field with tall grass, under a clear blue sky."
1289,data/images/n07753592/n07753592_14206.JPEG,fruits and vegetables,flower, A bunch of green bananas hanging from a tree. ,"This image depicts a vibrant, full-bloomed sunflower with its large yellow petals surrounding a central brown cone."
1290,data/images/n02951358/n02951358_30776.JPEG,canoe or boat,canoe or boat, A group of people in kayaks on the ocean. ,"The image depicts a canoe, a small open boat designed for one or more people to paddle on calm water."
1291,data/images/n03272010/n03272010_6978.JPEG,guitar,watch or watches, A white electric guitar leaning against a wall. ,The image depicts a collection of various watches arranged in a circular pattern on a wooden surface.
1292,data/images/n04044716/n04044716_9463.JPEG,tower,gun, A large white satellite dish. ,The image depicts a hand holding a black semi-automatic pistol with a silver metal finish.
1293,data/images/n03180011/n03180011_9576.JPEG,computer,piano, A silver desktop computer with a monitor in the background. ,"This image depicts a grand piano with a black and white keyboard, a polished wooden body, and three pedals on the right side."
1294,data/images/n03180011/n03180011_4255.JPEG,computer,monkey," The image shows a desktop computer with a monitor, keyboard, and mouse, along with a water cooler system. ",The image depicts a playful monkey swinging from a tree branch.
